Id,M,Category,Shift,a_A1,a_A2,a_A3,a_A4,a_B1,a_B2,a_B3,a_B4,a_B5,a_B6,a_B7,a_C1,a_C2,a_C3,a_C4,a_D1,a_D2,a_D3,a_D4,b_C1,b_C2,b_C3,b_C4,LT_A,LT_AA,LT_B,LT_C,LT_D,LT_FA,LT_Plant,LeanBuffer,Out,WIP_A,WIP_AA,WIP_B,WIP_C,WIP_D,WIP_FA,WaitingParts,maxOut,minLT_Plant,minLeanBuffer,minWaitingParts,max_Out,min_LB,min_LTPlant,min_WaitingParts
6846,false,Cluster_1,3.0,2.0,2.0,1.0,1.0,6.0,3.0,1.0,1.0,14.0,1.0,1.0,2.0,1.0,10.0,1.0,2.0,2.0,3.0,1.0,1056.0,1056.0,128.0,32.0,14.96824743,5.994237928,17.10636792,19.4228865,21.34442904,15.92086514,43.2595321,8948.0,39037.25,1214.75,244.75,1862.75,1802.5,2480.0,1343.25,44937.0,39037.25,43.3,8948.0,12.5,39037.25,8948.0,43.3,12.5
6848,false,Cluster_1,4.0,4.0,6.0,1.0,1.0,3.0,6.0,1.0,1.0,19.0,1.0,2.0,6.0,5.0,17.0,1.0,19.0,7.0,9.0,7.0,1600.0,672.0,512.0,96.0,8.758834133,2.69728113,11.75274972,16.99119905,18.75179892,18.38479203,39.83387208,11451.75,39600.0,1775.5,78.5,1860.25,2229.5,2549.5,2958.5,4427.25,39600.0,39.8,11451.75,1.2,39600.0,11451.75,39.8,1.2
6860,false,Cluster_1,4.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,19.0,2.0,1.0,6.0,1.0,17.0,1.0,6.0,5.0,1.0,2.0,1536.0,1056.0,160.0,32.0,9.669762595,3.622340445,11.60516386,15.99123384,19.46567767,18.0952721,41.18329022,9688.5,39591.75,1462.0,144.5,1825.5,1759.75,2346.25,2150.5,50066.0,39591.75,41.2,9688.5,13.9,39591.75,9688.5,41.2,13.9
6946,false,Cluster_1,2.0,2.0,2.0,1.0,2.0,6.0,3.0,1.0,1.0,14.0,1.0,1.0,5.0,1.0,10.0,1.0,2.0,2.0,3.0,1.0,1056.0,1056.0,160.0,32.0,15.2380045,5.943433673,17.05658731,19.45339402,21.47924359,16.5560136,43.97869086,9120.5,39038.75,1275.25,266.25,1872.25,1811.25,2551.0,1344.5,34421.25,39038.75,44.0,9120.5,9.6,39038.75,9120.5,44.0,9.6
6996,false,Cluster_1,3.0,10.0,1.0,1.0,13.0,3.0,4.0,4.0,1.0,19.0,1.0,8.0,6.0,5.0,7.0,6.0,17.0,7.0,3.0,1.0,1568.0,928.0,128.0,96.0,21.1492413,4.909033261,18.28774796,24.62769944,24.11011056,21.27157474,50.80830745,11706.5,39600.0,1786.0,64.75,2152.25,2353.5,2760.75,2589.25,1106.75,39600.0,50.8,11706.5,0.3,39600.0,11706.5,50.8,0.3
7089,false,Cluster_1,3.0,5.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,17.0,1.0,3.0,1.0,3.0,1.0,1120.0,1024.0,320.0,32.0,15.07630404,5.537764101,16.42234636,19.25619466,20.6195216,16.51340254,42.67068824,9272.0,39084.25,1262.25,236.5,1945.5,1717.5,2549.75,1560.5,49447.5,39084.25,42.7,9272.0,13.7,39084.25,9272.0,42.7,13.7
7120,false,Cluster_1,3.0,5.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,18.0,1.0,2.0,2.0,1.0,17.0,1.0,3.0,1.0,3.0,2.0,1120.0,1024.0,128.0,32.0,15.65042902,5.542930853,16.41772052,19.14878278,20.61972872,16.51340555,42.67606512,9364.5,39084.25,1344.75,238.0,1946.0,1727.5,2547.75,1560.5,45220.75,39084.25,42.7,9364.5,12.6,39084.25,9364.5,42.7,12.6
7121,false,Cluster_1,3.0,5.0,1.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,6.0,1.0,8.0,1.0,3.0,2.0,2.0,2.0,960.0,1024.0,160.0,32.0,16.00042166,5.251749968,17.62718429,20.64421558,21.5502638,16.99889345,43.80090722,9534.75,39131.0,1317.5,202.25,2057.25,1861.5,2563.75,1532.5,36111.25,39131.0,43.8,9534.75,10.0,39131.0,9534.75,43.8,10.0
7122,false,Cluster_1,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,14.0,1.0,1.0,2.0,2.0,18.0,1.0,2.0,2.0,1.0,1.0,1056.0,1056.0,128.0,32.0,15.07873468,6.05321747,17.97088268,19.37161742,21.20462674,15.962397,43.22024121,9188.5,38953.75,1205.5,251.0,1950.75,1829.75,2627.75,1323.75,39983.5,38953.75,43.2,9188.5,11.1,38953.75,9188.5,43.2,11.1
7132,false,Cluster_1,4.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,10.0,2.0,2.0,6.0,1.0,17.0,1.0,6.0,5.0,1.0,1.0,1056.0,1056.0,128.0,64.0,10.23525587,3.486258516,11.7148587,17.74820781,18.74081293,18.20744559,40.43451703,9909.25,39546.75,1421.25,153.0,1827.75,1827.5,2483.25,2196.5,27145.75,39546.75,40.4,9909.25,7.5,39546.75,9909.25,40.4,7.5
7155,false,Cluster_1,3.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,10.0,1.0,2.0,2.0,1.0,7.0,1.0,3.0,7.0,1.0,1.0,1056.0,704.0,256.0,32.0,14.53177741,5.289613236,15.9718465,15.40762198,21.18577739,17.52050588,43.9958965,8968.5,39540.25,1264.0,161.75,1863.0,1735.5,2185.25,1759.0,77883.75,39540.25,44.0,8968.5,21.6,39540.25,8968.5,44.0,21.6
7171,false,Cluster_1,4.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,20.0,1.0,6.0,1.0,3.0,2.0,1312.0,608.0,160.0,32.0,10.2868751,2.851944464,12.16998782,11.23602884,18.51269481,14.88162744,36.24626671,8548.5,38942.0,1360.75,180.25,1780.0,1318.75,2310.0,1598.75,291087.25,38942.0,36.2,8548.5,80.9,38942.0,8548.5,36.2,80.9
7194,false,Cluster_1,3.0,7.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,15.0,1.0,2.0,2.0,1.0,6.0,1.0,3.0,1.0,3.0,1.0,1056.0,832.0,64.0,32.0,14.72871405,5.227717135,16.23930679,18.87280133,20.63237043,16.40114263,42.26123019,9050.25,39031.0,1385.25,168.75,1858.0,1566.0,2515.5,1556.75,98837.5,39031.0,42.3,9050.25,27.5,39031.0,9050.25,42.3,27.5
7200,false,Cluster_1,2.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,15.0,1.0,1.0,2.0,1.0,13.0,1.0,6.0,1.0,1.0,2.0,1408.0,672.0,128.0,32.0,16.20863946,6.122459012,17.16794093,16.44466552,22.19170152,15.88706083,44.20122136,8415.75,38851.75,1199.5,266.5,1830.0,1563.0,2298.25,1258.5,87188.75,38851.75,44.2,8415.75,24.2,38851.75,8415.75,44.2,24.2
7240,false,Cluster_1,3.0,4.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,19.0,1.0,1.0,9.0,5.0,11.0,6.0,18.0,7.0,9.0,3.0,1568.0,928.0,128.0,96.0,14.85090975,4.909534951,15.69125637,25.31522734,23.96094532,21.27157474,51.49633703,11421.5,39600.0,1406.25,64.75,1928.0,2621.0,2812.25,2589.25,469.5,39600.0,51.5,11421.5,0.1,39600.0,11421.5,51.5,0.1
7262,false,Cluster_1,3.0,4.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,19.0,1.0,1.0,10.0,5.0,11.0,8.0,18.0,7.0,8.0,1.0,1568.0,928.0,128.0,96.0,14.85090975,4.909534951,15.49457191,25.40136061,24.50202844,21.27157928,51.58247483,11210.75,39600.0,1406.25,64.75,1840.25,2482.0,2828.25,2589.25,469.5,39600.0,51.6,11210.75,0.1,39600.0,11210.75,51.6,0.1
7272,false,Cluster_1,3.0,7.0,1.0,2.0,1.0,7.0,3.0,3.0,1.0,10.0,1.0,2.0,2.0,1.0,17.0,1.0,3.0,1.0,3.0,1.0,1120.0,1024.0,128.0,32.0,15.88575799,5.540140949,16.7925276,18.91099047,20.57078024,16.51340549,42.62432668,9366.25,39084.25,1351.75,237.0,2006.0,1662.0,2549.0,1560.5,47769.25,39084.25,42.6,9366.25,13.3,39084.25,9366.25,42.6,13.3
7376,false,Cluster_1,4.0,4.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,10.0,2.0,1.0,2.0,1.0,9.0,1.0,5.0,1.0,3.0,1.0,1056.0,832.0,128.0,32.0,9.353804691,3.332014712,11.14037013,13.85561174,16.9458084,16.45335165,36.73117475,9494.25,39514.5,1464.25,169.25,1808.75,1400.75,2535.0,2116.25,66679.75,39514.5,36.7,9494.25,18.5,39514.5,9494.25,36.7,18.5
7420,false,Cluster_1,3.0,5.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,19.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,960.0,1024.0,160.0,32.0,15.72045786,5.32772551,16.66285636,19.61062687,21.28493059,16.20946857,42.82212467,9220.25,39008.0,1290.75,205.5,1908.5,1856.0,2507.5,1452.0,47705.75,39008.0,42.8,9220.25,13.3,39008.0,9220.25,42.8,13.3
7429,false,Cluster_1,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,16.0,1.0,3.0,1.0,2.0,1.0,1120.0,960.0,128.0,32.0,9.399817688,3.63820823,11.84247763,14.96457044,17.38780993,15.74254009,36.76855824,8993.75,39273.0,1299.75,242.25,1782.75,1452.0,2479.25,1737.75,126810.5,39273.0,36.8,8993.75,35.2,39273.0,8993.75,36.8,35.2
7443,false,Cluster_1,4.0,4.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,10.0,1.0,1.0,2.0,1.0,16.0,1.0,3.0,1.0,3.0,1.0,1056.0,832.0,128.0,32.0,9.244314841,3.341452241,11.35305978,13.38578141,17.0537987,16.32185525,36.71710619,9346.25,39453.5,1509.5,182.5,1783.0,1368.0,2535.5,1967.75,70899.5,39453.5,36.7,9346.25,19.7,39453.5,9346.25,36.7,19.7
7482,false,Cluster_1,2.0,5.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,14.0,1.0,1.0,2.0,1.0,10.0,1.0,2.0,2.0,3.0,1.0,1024.0,1056.0,128.0,32.0,15.90583436,5.579997275,16.58511377,19.08757266,21.45091779,16.66651089,43.69742595,9112.25,39025.25,1381.0,249.5,1813.25,1794.5,2479.0,1395.0,32932.5,39025.25,43.7,9112.25,9.1,39025.25,9112.25,43.7,9.1
7503,false,Cluster_1,4.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,1.0,3.0,1.0,3.0,1.0,2016.0,928.0,128.0,32.0,9.632568101,4.041547657,12.03538343,13.4471424,18.22383788,15.50781311,37.77319865,8703.75,38721.0,1333.25,236.75,1779.0,1410.5,2332.25,1612.0,158228.5,38721.0,37.8,8703.75,44.0,38721.0,8703.75,37.8,44.0
7514,false,Cluster_1,4.0,4.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,10.0,2.0,1.0,2.0,1.0,9.0,1.0,5.0,1.0,3.0,1.0,1056.0,832.0,128.0,32.0,9.353804691,3.332014712,11.14037013,13.85561174,16.9458084,16.45335165,36.73117475,9494.25,39514.5,1464.25,169.25,1808.75,1400.75,2535.0,2116.25,66679.75,39514.5,36.7,9494.25,18.5,39514.5,9494.25,36.7,18.5
7523,false,Cluster_1,3.0,2.0,2.0,1.0,1.0,6.0,3.0,1.0,1.0,12.0,2.0,2.0,5.0,1.0,18.0,1.0,16.0,1.0,4.0,1.0,1056.0,928.0,128.0,64.0,13.93600685,5.388335479,16.66711042,28.26565574,21.00623875,19.30320255,52.95719377,10119.5,39485.75,1327.0,156.25,1952.25,2238.25,2542.5,1903.25,3789.75,39485.75,53.0,10119.5,1.1,39485.75,10119.5,53.0,1.1
7530,false,Cluster_1,3.0,5.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,18.0,1.0,2.0,2.0,1.0,18.0,1.0,3.0,1.0,3.0,2.0,1120.0,1024.0,128.0,32.0,15.65042902,5.542930853,16.41772052,19.14878278,20.61972872,16.51340555,42.67606512,9364.5,39084.25,1344.75,238.0,1946.0,1727.5,2547.75,1560.5,45220.75,39084.25,42.7,9364.5,12.6,39084.25,9364.5,42.7,12.6
7584,false,Cluster_1,3.0,5.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,15.0,1.0,1.0,2.0,1.0,10.0,1.0,3.0,1.0,1.0,1.0,1440.0,672.0,128.0,32.0,17.08471597,5.955601112,17.51821705,15.22016047,22.69132607,14.03514993,42.6820771,8209.0,38279.25,1271.25,248.75,1819.5,1441.75,2295.5,1132.25,94227.25,38279.25,42.7,8209.0,26.2,38279.25,8209.0,42.7,26.2
7597,false,Cluster_1,3.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,18.0,1.0,3.0,7.0,1.0,1.0,1056.0,704.0,256.0,32.0,14.53177741,5.289613236,15.9718465,15.40762198,21.18577739,17.52050588,43.9958965,8968.5,39540.25,1264.0,161.75,1863.0,1735.5,2185.25,1759.0,77883.75,39540.25,44.0,8968.5,21.6,39540.25,8968.5,44.0,21.6
7611,false,Cluster_1,3.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,10.0,2.0,2.0,2.0,1.0,9.0,1.0,5.0,1.0,3.0,1.0,1120.0,896.0,128.0,32.0,15.1358431,5.231656773,16.58610617,18.55935806,20.76494496,17.01608567,43.01268741,9224.0,39182.5,1250.5,185.0,1895.75,1753.75,2552.0,1587.0,63403.75,39182.5,43.0,9224.0,17.6,39182.5,9224.0,43.0,17.6
7647,false,Cluster_1,4.0,7.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,9.0,1.0,6.0,2.0,3.0,1.0,1056.0,832.0,64.0,32.0,9.643795009,3.353349269,11.15686104,13.93567879,17.35403302,16.7235344,37.43091668,9650.25,39548.75,1583.75,163.5,1781.75,1410.25,2410.0,2301.0,71637.0,39548.75,37.4,9650.25,19.9,39548.75,9650.25,37.4,19.9
7657,false,Cluster_1,4.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,10.0,2.0,1.0,6.0,1.0,17.0,1.0,6.0,5.0,1.0,2.0,1056.0,1056.0,160.0,64.0,9.708385771,3.485842868,11.71314401,17.79232149,18.74671388,18.20744559,40.44000234,9996.5,39546.75,1457.0,153.5,1826.5,1881.75,2481.25,2196.5,26249.25,39546.75,40.4,9996.5,7.3,39546.75,9996.5,40.4,7.3
7666,false,Cluster_1,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,18.0,1.0,3.0,1.0,3.0,2.0,1120.0,1056.0,128.0,32.0,14.69630115,5.784313495,16.26223214,20.93200542,20.60142897,16.94309328,43.92495405,9162.0,39109.25,1200.0,269.25,1827.0,1817.25,2575.25,1473.25,32286.5,39109.25,43.9,9162.0,9.0,39109.25,9162.0,43.9,9.0
7667,false,Cluster_1,3.0,5.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,17.0,1.0,2.0,2.0,1.0,17.0,1.0,3.0,1.0,3.0,2.0,1344.0,1024.0,128.0,32.0,15.88347668,5.807802538,16.70880182,19.51392644,20.98606402,15.93368885,42.8278543,9081.0,39021.75,1284.0,229.0,1937.5,1789.75,2484.75,1356.0,51775.5,39021.75,42.8,9081.0,14.4,39021.75,9081.0,42.8,14.4
7719,false,Cluster_1,3.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,13.0,1.0,3.0,1.0,1.0,1.0,1408.0,768.0,96.0,32.0,15.31968077,6.718064481,16.54298767,15.8836467,21.59113682,14.32890986,42.63811116,8344.75,38536.75,1154.75,315.5,1823.75,1540.5,2332.0,1178.25,87743.75,38536.75,42.6,8344.75,24.4,38536.75,8344.75,42.6,24.4
7900,false,Cluster_1,4.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,13.0,1.0,3.0,1.0,3.0,1.0,2016.0,928.0,128.0,32.0,9.632568101,4.041547657,12.03538343,13.4471424,18.22383788,15.50781311,37.77319865,8703.75,38721.0,1333.25,236.75,1779.0,1410.5,2332.25,1612.0,158228.5,38721.0,37.8,8703.75,44.0,38721.0,8703.75,37.8,44.0
7903,false,Cluster_1,4.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,20.0,1.0,6.0,1.0,3.0,2.0,1312.0,608.0,160.0,32.0,10.2868751,2.851944464,12.16998782,11.23602884,18.51269481,14.88162744,36.24626671,8548.5,38942.0,1360.75,180.25,1780.0,1318.75,2310.0,1598.75,291087.25,38942.0,36.2,8548.5,80.9,38942.0,8548.5,36.2,80.9
7925,false,Cluster_1,4.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,16.0,1.0,6.0,1.0,1.0,1.0,1056.0,608.0,160.0,32.0,9.325961929,2.892528121,11.37825133,12.31265683,17.22994612,16.05431276,36.176787,9006.0,39499.0,1354.5,160.75,1787.5,1199.5,2510.0,1993.75,205499.75,39499.0,36.2,9006.0,57.1,39499.0,9006.0,36.2,57.1
7957,false,Cluster_1,4.0,2.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,15.0,1.0,1.0,2.0,1.0,17.0,1.0,2.0,1.0,1.0,1.0,1088.0,1056.0,160.0,32.0,9.975356023,3.470265004,13.42835845,16.0633983,17.68005156,15.63342907,36.78374564,9043.0,39343.0,1288.5,215.0,1849.0,1498.75,2494.25,1697.5,129761.75,39343.0,36.8,9043.0,36.0,39343.0,9043.0,36.8,36.0
7986,false,Cluster_1,4.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,3.0,1.0,3.0,1.0,2016.0,928.0,128.0,32.0,9.632568101,4.041547657,12.03538343,13.4471424,18.22383788,15.50781311,37.77319865,8703.75,38721.0,1333.25,236.75,1779.0,1410.5,2332.25,1612.0,158228.5,38721.0,37.8,8703.75,44.0,38721.0,8703.75,37.8,44.0
8135,false,Cluster_1,4.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,17.0,1.0,3.0,1.0,1376.0,928.0,128.0,64.0,9.242027368,3.611079422,11.58013572,20.46170823,17.65584966,17.61644089,41.68922854,9858.75,39596.0,1368.75,168.5,1830.75,1861.75,2460.25,2168.75,25690.0,39596.0,41.7,9858.75,7.1,39596.0,9858.75,41.7,7.1
8247,false,Cluster_1,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,6.0,1.0,3.0,2.0,1.0,1.0,1280.0,1024.0,128.0,32.0,15.69517438,5.273931395,16.31160155,19.07562468,20.96877786,16.76840205,43.01111131,9300.75,39133.5,1279.0,185.5,1877.75,1800.5,2647.75,1510.25,47234.75,39133.5,43.0,9300.75,13.1,39133.5,9300.75,43.0,13.1
8272,false,Cluster_1,3.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,16.0,1.0,2.0,1.0,1.0,7.0,1.0,3.0,1.0,3.0,2.0,1408.0,1568.0,128.0,32.0,13.97266451,6.34242753,16.23159765,27.42915881,20.92514172,16.27827596,50.04986229,9222.0,39498.5,1217.75,193.5,1968.25,1855.25,2328.75,1658.5,52259.5,39498.5,50.0,9222.0,14.5,39498.5,9222.0,50.0,14.5
8343,false,Cluster_1,3.0,5.0,7.0,1.0,1.0,3.0,3.0,2.0,1.0,16.0,1.0,4.0,2.0,2.0,16.0,1.0,2.0,1.0,1.0,1.0,1056.0,1056.0,160.0,32.0,15.51898203,6.104888547,18.03898013,19.8364328,21.26377564,15.60954533,42.97820952,9584.5,38799.0,1628.75,254.0,1937.25,1812.0,2685.0,1267.5,28110.75,38799.0,43.0,9584.5,7.8,38799.0,9584.5,43.0,7.8
8350,false,Cluster_1,4.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,10.0,2.0,2.0,6.0,1.0,17.0,1.0,6.0,5.0,1.0,1.0,1088.0,1056.0,128.0,32.0,9.539679398,3.119762925,11.70829509,16.20388414,18.7461137,18.05868705,39.92456368,9669.75,39600.0,1326.0,137.75,1830.25,1718.25,2406.0,2251.5,68203.5,39600.0,39.9,9669.75,18.9,39600.0,9669.75,39.9,18.9
8374,false,Cluster_1,3.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,10.0,1.0,2.0,2.0,1.0,7.0,1.0,3.0,7.0,1.0,1.0,1056.0,704.0,256.0,32.0,14.53177741,5.289613236,15.9718465,15.40762198,21.18577739,17.52050588,43.9958965,8968.5,39540.25,1264.0,161.75,1863.0,1735.5,2185.25,1759.0,77883.75,39540.25,44.0,8968.5,21.6,39540.25,8968.5,44.0,21.6
8426,false,Cluster_1,3.0,5.0,7.0,1.0,1.0,3.0,3.0,2.0,1.0,5.0,1.0,4.0,2.0,1.0,16.0,1.0,3.0,1.0,1.0,1.0,1056.0,1056.0,160.0,32.0,15.71588887,5.534467652,18.16764408,20.79234238,21.13296085,16.1131769,42.95692244,9572.5,38803.0,1630.0,228.25,1943.25,1863.75,2595.75,1311.5,36092.0,38803.0,43.0,9572.5,10.0,38803.0,9572.5,43.0,10.0
8439,false,Cluster_1,4.0,5.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,10.0,1.0,17.0,7.0,3.0,1.0,2048.0,928.0,128.0,32.0,9.233511007,2.980187097,11.63221452,15.63889072,17.90035187,17.45905846,38.33959743,10314.75,39600.0,1447.25,141.75,1884.5,1990.25,2158.75,2692.25,37288.75,39600.0,38.3,10314.75,10.4,39600.0,10314.75,38.3,10.4
8450,false,Cluster_1,4.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,9.0,1.0,6.0,1.0,3.0,2.0,1312.0,608.0,160.0,32.0,10.2868751,2.851944464,12.16998782,11.23602884,18.51269481,14.88162744,36.24626671,8548.5,38942.0,1360.75,180.25,1780.0,1318.75,2310.0,1598.75,291087.25,38942.0,36.2,8548.5,80.9,38942.0,8548.5,36.2,80.9
8505,false,Cluster_3,4.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,15.0,1.0,1.0,2.0,1.0,10.0,1.0,2.0,2.0,3.0,1.0,1088.0,480.0,64.0,32.0,10.71861952,3.118053811,12.90439816,10.79376581,18.47769619,15.86033795,37.45608794,8210.25,37757.75,1343.25,193.25,1812.0,1134.0,2326.75,1401.0,368606.5,37757.75,37.5,8210.25,102.4,37757.75,8210.25,37.5,102.4
8559,false,Cluster_1,4.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,13.0,1.0,2.0,4.0,1.0,20.0,1.0,3.0,1.0,2.0,1.0,1088.0,896.0,64.0,32.0,9.148152137,2.963527937,11.49455676,14.06889532,17.52184455,15.4859998,35.97137229,9318.5,39585.75,1328.0,198.5,1784.75,1457.5,2489.0,2060.75,156398.75,39585.75,36.0,9318.5,43.4,39585.75,9318.5,36.0,43.4
8608,false,Cluster_1,4.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,13.0,1.0,1.0,2.0,1.0,16.0,1.0,1.0,1.0,3.0,1.0,1056.0,960.0,160.0,32.0,9.074266113,3.420005082,11.55620008,15.07255606,17.89561728,16.38722307,37.70284542,9339.25,39507.5,1321.0,202.5,1787.75,1569.5,2417.0,2041.5,92910.75,39507.5,37.7,9339.25,25.8,39507.5,9339.25,37.7,25.8
8661,false,Cluster_1,4.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,12.0,1.0,2.0,2.0,1.0,20.0,1.0,6.0,1.0,3.0,2.0,1312.0,608.0,160.0,32.0,10.2868751,2.851944464,12.16998782,11.23602884,18.51269481,14.88162744,36.24626671,8548.5,38942.0,1360.75,180.25,1780.0,1318.75,2310.0,1598.75,291087.25,38942.0,36.2,8548.5,80.9,38942.0,8548.5,36.2,80.9
8668,false,Cluster_1,4.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,20.0,1.0,7.0,2.0,3.0,2.0,1088.0,608.0,128.0,32.0,8.895349515,2.863036732,11.12854519,12.07290259,17.54733165,15.96425226,36.37462064,9025.5,39570.5,1389.25,148.75,1792.5,1260.25,2353.75,2081.0,202372.0,39570.5,36.4,9025.5,56.2,39570.5,9025.5,36.4,56.2
8739,false,Cluster_1,4.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,1.0,3.0,1.0,3.0,1.0,2016.0,928.0,128.0,32.0,9.632568101,4.041547657,12.03538343,13.4471424,18.22383788,15.50781311,37.77319865,8703.75,38721.0,1333.25,236.75,1779.0,1410.5,2332.25,1612.0,158228.5,38721.0,37.8,8703.75,44.0,38721.0,8703.75,37.8,44.0
8774,false,Cluster_1,2.0,7.0,2.0,1.0,1.0,6.0,3.0,1.0,1.0,14.0,1.0,1.0,2.0,1.0,20.0,1.0,5.0,2.0,3.0,1.0,1056.0,1024.0,160.0,32.0,14.78938627,5.529595675,16.2855575,20.61462829,20.39900039,18.20529204,44.49005699,9527.75,39383.5,1416.75,222.5,1873.0,1791.75,2540.25,1683.5,41331.5,39383.5,44.5,9527.75,11.5,39383.5,9527.75,44.5,11.5
8802,false,Cluster_1,2.0,2.0,2.0,1.0,1.0,10.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,10.0,1.0,2.0,2.0,3.0,1.0,1056.0,1056.0,128.0,32.0,14.85980196,5.939523274,18.63488217,19.4489271,21.38463943,16.52468672,43.84884942,9269.5,39031.75,1235.25,266.0,2033.5,1794.5,2601.0,1339.25,38081.0,39031.75,43.8,9269.5,10.6,39031.75,9269.5,43.8,10.6
8821,false,Cluster_1,3.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,10.0,1.0,2.0,2.0,1.0,7.0,1.0,3.0,7.0,1.0,1.0,1056.0,704.0,256.0,32.0,14.53177741,5.289613236,15.9718465,15.40762198,21.18577739,17.52050588,43.9958965,8968.5,39540.25,1264.0,161.75,1863.0,1735.5,2185.25,1759.0,77883.75,39540.25,44.0,8968.5,21.6,39540.25,8968.5,44.0,21.6
8871,false,Cluster_1,4.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,16.0,1.0,3.0,1.0,3.0,1.0,1088.0,896.0,128.0,64.0,9.140881187,2.967407652,11.51972766,14.22612395,17.46320649,15.46271334,35.89332749,9397.75,39585.0,1329.75,199.0,1792.5,1497.5,2527.0,2052.0,155080.5,39585.0,35.9,9397.75,43.1,39585.0,9397.75,35.9,43.1
8882,false,Cluster_1,3.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,10.0,1.0,2.0,2.0,1.0,17.0,1.0,3.0,7.0,1.0,1.0,1056.0,704.0,256.0,32.0,14.53177741,5.289613236,15.9718465,15.40762198,21.18577739,17.52050588,43.9958965,8968.5,39540.25,1264.0,161.75,1863.0,1735.5,2185.25,1759.0,77883.75,39540.25,44.0,8968.5,21.6,39540.25,8968.5,44.0,21.6
