Iteration;minWIP;minPayOff;maxTP;S1_ActiveNum;S3_ActiveNum;B1_Capacity;B3_Capacity;B4_Capacity;B5_Capacity;B2_Capacity;N2;M3;M6;PartsProduced;Throughput;LeadTime;WIP;TwoOld;OneNew;ParallelMCost;TwoSlow;ThreeSlow;TwoFast;NumBuffers;Replications;ConstraintViolation;Iteration;Rank;
4576;39,1331111588539;4,8313823334282;5,52738095238095;1;3;1;4;35;2;2;5;2;2;928,6;5,52738095238095;24895,2640922186;39,1331111588539;1;0;500000;0;0;1;44;10;0;4576;6;
4577;25,7866870771454;13,6312975306068;1,27976190476191;2;3;21;14;3;2;2;1;1;2;215;1,27976190476191;72519,5663653664;25,7866870771454;0;1;500000;0;0;1;42;10;0;4577;52;
4578;5,7809066862548;10,3854868306446;1,27678571428571;1;3;1;2;3;2;1;1;2;2;214,5;1,27678571428571;16334,3449563116;5,7809066862548;1;0;500000;0;0;1;9;10;0;4578;1;
4579;4,75249869480037;12,2064765485433;1,26904761904762;2;3;1;2;3;1;1;1;1;2;213,2;1,26904761904762;13471,4922490575;4,75249869480037;0;1;500000;0;0;1;8;10;0;4579;1;
4580;8,1035373003582;7,25223227218087;2,37261904761905;2;3;3;2;5;2;1;3;2;2;398,6;2,37261904761905;12322,1053508468;8,1035373003582;0;1;250000;0;0;1;13;10;0;4580;16;
4581;16,7048294726364;5,24381290996927;5,1827380952381;2;3;1;5;3;2;1;5;1;2;870,7;5,1827380952381;11607,6542130336;16,7048294726364;0;1;500000;0;0;1;12;10;0;4581;3;
4582;27,6621369623966;8,12518080798773;2,53333333333334;2;3;22;14;9;1;1;2;2;1;425,6;2,53333333333334;39437,4558654635;27,6621369623966;0;1;500000;0;0;1;47;10;0;4582;44;
4583;42,7340910192071;4,03576121813111;5,32619047619048;1;3;1;6;42;2;2;6;1;2;894,8;5,32619047619048;28151,0224077607;42,7340910192071;1;0;250000;0;0;1;53;10;0;4583;8;
4584;10,8891868513616;5,83335416376808;3,74404761904762;1;3;1;6;8;42;2;3;1;2;629;3,74404761904762;10464,3557139105;10,8891868513616;1;0;500000;0;0;1;59;10;0;4584;7;
4585;50,516479761909;4,11491476175092;5,29345238095238;1;3;1;45;9;1;2;6;1;2;889,3;5,29345238095238;33299,4774494623;50,516479761909;1;0;250000;0;0;1;58;10;0;4585;11;
4586;6,23871961530459;9,85713786431374;1,28154761904762;1;1;1;11;3;2;1;1;1;2;215,3;1,28154761904762;17529,7863256095;6,23871961530459;1;0;500000;1;0;0;18;10;0;4586;20;
4587;5,7809066862548;10,3854868306446;1,27678571428571;1;3;1;2;3;2;1;1;2;2;214,5;1,27678571428571;16334,3449563116;5,7809066862548;1;0;500000;0;0;1;9;10;0;4587;1;
4588;4,76239603436163;15,0792271927427;1,25595238095238;2;3;1;14;50;2;1;1;2;2;211;1,25595238095238;13658,4538153609;4,76239603436163;0;1;500000;0;0;1;68;10;0;4588;35;
4589;6,50633221437574;7,54720401257946;2,43869047619048;2;3;1;2;3;2;1;2;2;2;409,7;2,43869047619048;9619,52792183949;6,50633221437574;0;1;500000;0;0;1;9;10;0;4589;7;
4590;9,27375906182263;6,26579033762121;3,5875;2;3;1;2;23;2;2;3;1;2;602,7;3,5875;9309,98543452049;9,27375906182263;0;1;500000;0;0;1;30;10;0;4590;9;
4591;15,5025000473574;4,33549722810822;4,97321428571429;1;3;1;42;8;2;1;6;1;2;835,5;4,97321428571429;11187,7786104165;15,5025000473574;1;0;250000;0;0;1;54;10;0;4591;2;
4592;10,9978162865156;5,71564314718969;3,81071428571429;1;3;1;45;8;2;2;3;1;2;640,2;3,81071428571429;10403,0665684868;10,9978162865156;1;0;500000;0;0;1;58;10;0;4592;7;
4593;7,52178556880507;6,84296386916951;2,50714285714286;1;3;1;45;3;2;1;3;2;2;421,2;2,50714285714286;10801,6632461573;7,52178556880507;1;0;250000;0;0;1;52;10;0;4593;6;
4594;8,25533703654307;5,99541321986003;3,53809523809524;2;3;1;2;3;1;1;3;1;1;594,4;3,53809523809524;8396,94459468505;8,25533703654307;0;1;500000;0;0;1;8;10;0;4594;1;
4595;4,79627494772902;12,4212707299744;1,26190476190476;2;3;1;4;3;2;1;1;1;2;212;1,26190476190476;13692,6299723974;4,79627494772902;0;1;500000;0;0;1;11;10;0;4595;4;
4596;8,91274845040007;5,28752954573849;2,84345238095238;1;3;1;2;8;2;2;3;2;2;477,7;2,84345238095238;11289,5997679222;8,91274845040007;1;0;250000;0;0;1;15;10;0;4596;2;
4597;4,75240667281091;12,2516021550074;1,26904761904762;2;3;1;2;3;2;1;1;2;2;213,2;1,26904761904762;13471,2340588016;4,75240667281091;0;1;500000;0;0;1;9;10;0;4597;1;
4598;8,875163435937;6,58614434341122;3,74226190476191;2;3;1;14;50;2;1;3;1;2;628,7;3,74226190476191;8557,35885976451;8,875163435937;0;1;500000;0;0;1;68;10;0;4598;12;
4599;8,68474733805481;7,39931270761248;2,55714285714286;1;3;1;45;8;2;2;2;2;2;429,6;2,55714285714286;12208,9102863855;8,68474733805481;1;0;500000;0;0;1;58;10;0;4599;16;
4600;6,17331352229167;7,2904044473525;2,34702380952381;2;3;1;2;5;2;1;3;2;2;394,3;2,34702380952381;9501,63915684929;6,17331352229167;0;1;250000;0;0;1;11;10;0;4600;1;
4601;5,7809066862548;11,3724445424121;1,27678571428571;1;3;1;2;23;4;1;1;1;1;214,5;1,27678571428571;16334,3449563116;5,7809066862548;1;0;500000;0;0;1;31;10;0;4601;11;
4602;45,0257168188473;4,00597432508053;5,38214285714286;1;3;1;14;35;2;2;6;1;2;904,2;5,38214285714286;29302,2493228914;45,0257168188473;1;0;250000;0;0;1;54;10;0;4602;3;
4603;26,3246764979035;4,71774210130938;5,38214285714286;1;3;3;6;9;1;2;5;1;2;904,2;5,38214285714286;17569,0596632262;26,3246764979035;1;0;500000;0;0;1;21;10;0;4603;7;
4604;26,0473192055817;5,40338865851143;5,51428571428572;2;3;1;4;17;35;1;5;1;2;926,4;5,51428571428572;16926,0568867612;26,0473192055817;0;1;500000;0;0;1;58;10;0;4604;3;
4605;44,97553373109;3,96185808651897;5,35297619047619;1;3;3;14;28;1;2;6;1;2;899,3;5,35297619047619;29737,9361840992;44,97553373109;1;0;250000;0;0;1;48;10;0;4605;6;
4606;5,76642949987115;12,9139910749851;1,2797619047619;2;3;1;4;17;2;2;1;2;2;215;1,2797619047619;16252,374731163;5,76642949987115;0;1;500000;0;0;1;26;10;0;4606;9;
4607;20,856206319351;4,72809391779689;5,29821428571429;1;3;3;5;3;2;2;5;2;2;890,1;5,29821428571429;14174,2126790782;20,856206319351;1;0;500000;0;0;1;15;10;0;4607;6;
4608;26,1717875695848;4,70934498256434;5,47559523809524;1;3;1;4;18;4;1;5;1;1;919,9;5,47559523809524;17135,9006895767;26,1717875695848;1;0;500000;0;0;1;28;10;0;4608;3;
4609;5,12453822943275;14,1678761004237;1,24285714285714;2;2;1;2;3;8;1;1;2;2;208,8;1,24285714285714;14833,8110015587;5,12453822943275;0;1;500000;0;1;0;15;10;0;4609;24;
4610;42,7340910192071;4,03576121813111;5,32619047619048;1;3;1;6;42;2;2;6;2;2;894,8;5,32619047619048;28151,0224077607;42,7340910192071;1;0;250000;0;0;1;53;10;0;4610;8;
4611;48,7401530372182;4,82102251487275;5,575;1;3;3;23;17;2;2;5;1;2;936,6;5,575;30923,3361396687;48,7401530372182;1;0;500000;0;0;1;47;10;0;4611;2;
4612;21,0356323114214;3,75076518336352;5,21190476190476;1;3;1;5;9;2;2;6;2;2;875,6;5,21190476190476;14533,2175644247;21,0356323114214;1;0;250000;0;0;1;19;10;0;4612;1;
4613;42,7645723413333;4,81383126787465;5,51130952380952;1;3;1;6;31;1;2;5;1;2;925,9;5,51130952380952;27519,9507516541;42,7645723413333;1;0;500000;0;0;1;41;10;0;4613;8;
4614;24,2439598697025;4,70736243857817;5,38214285714286;1;3;3;5;8;2;2;5;2;1;904,2;5,38214285714286;16190,3614526613;24,2439598697025;1;0;500000;0;0;1;20;10;0;4614;6;
4615;42,5713657833739;4,4662819489017;5,35178571428572;1;3;1;14;29;49;2;6;2;2;899,1;5,35178571428572;28013,2544879435;42,5713657833739;1;0;250000;0;0;1;95;10;0;4615;8;
4616;9,92191248412677;5,1416496607527;3,79107142857143;1;3;1;11;3;2;1;3;1;2;636,9;3,79107142857143;9436,06469811909;9,92191248412677;1;0;500000;0;0;1;18;10;0;4616;1;
4617;28,7719267483447;13,5215166881575;1,25119047619048;2;3;25;2;3;2;1;1;2;2;210,2;1,25119047619048;82894,6672970375;28,7719267483447;0;1;500000;0;0;1;33;10;0;4617;54;
4618;31,2162846670918;4,81752376544624;5,34464285714286;1;3;1;14;8;2;2;5;1;2;897,9;5,34464285714286;20915,8452598557;31,2162846670918;1;0;500000;0;0;1;27;10;0;4618;9;
4619;33,3365020287547;3,90635466796203;5,32857142857143;1;3;1;5;31;2;2;6;2;2;895,2;5,32857142857143;22158,5597286337;33,3365020287547;1;0;250000;0;0;1;41;10;0;4619;3;
4620;53,3887604537988;4,15998571583913;5,37380952380952;1;3;3;32;30;1;2;6;1;2;902,8;5,37380952380952;34406,2394044484;53,3887604537988;1;0;250000;0;0;1;68;10;0;4620;4;
4621;64,3039298895617;5,54966522888908;5,54464285714286;1;3;1;49;17;46;2;5;1;2;931,5;5,54464285714286;40160,6401997304;64,3039298895617;1;0;500000;0;0;1;115;10;0;4621;13;
4622;12,2961671766334;6,01549201748287;3,57738095238095;2;3;5;2;3;2;1;3;1;2;601;3,57738095238095;12381,6106389201;12,2961671766334;0;1;500000;0;0;1;13;10;0;4622;18;
4623;33,5291759577039;3,88750269573897;5,29404761904762;1;3;1;6;27;1;2;6;1;2;889,4;5,29404761904762;22526,6278200167;33,5291759577039;1;0;250000;0;0;1;37;10;0;4623;5;
4624;11,7885307683385;13,1343246723305;1,26666666666667;2;3;8;14;3;2;1;1;2;2;212,8;1,26666666666667;33454,4884554258;11,7885307683385;0;1;500000;0;0;1;28;10;0;4624;47;
4625;7,56886508807786;8,12000963476126;2,52083333333333;2;3;1;4;36;2;2;2;1;2;423,5;2,52083333333333;10808,4414013055;7,56886508807786;0;1;500000;0;0;1;45;10;0;4625;4;
4626;52,3115161461582;4,52754148428489;5,35535714285714;1;3;6;14;33;46;2;6;1;2;899,7;5,35535714285714;34380,1767749431;52,3115161461582;1;0;250000;0;0;1;101;10;0;4626;8;
4627;28,0265781917918;3,78762332033378;5,2827380952381;1;3;1;14;8;2;2;6;1;2;887,5;5,2827380952381;19051,168836452;28,0265781917918;1;0;250000;0;0;1;27;10;0;4627;3;
4628;6,76581023041704;11,4809925934586;1,26428571428572;1;3;1;6;18;4;2;1;1;2;212,4;1,26428571428572;19245,8700055359;6,76581023041704;1;0;500000;0;0;1;31;10;0;4628;36;
4629;23,3111343991169;5,14631382093875;5,43452380952381;1;3;1;4;9;1;1;6;1;1;913;5,43452380952381;15431,9496801169;23,3111343991169;1;0;500000;0;0;1;16;10;0;4629;3;
4630;6,20563545843739;7,9580563846561;2,35952380952381;2;3;1;4;30;4;1;3;2;1;396,4;2,35952380952381;9489,66242932236;6,20563545843739;0;1;250000;0;0;1;40;10;0;4630;6;
4631;23,192192141425;4,71792433999531;5,4202380952381;1;3;1;2;18;2;1;5;1;2;910,6;5,4202380952381;15377,6482447007;23,192192141425;1;0;500000;0;0;1;24;10;0;4631;3;
4632;10,9978162865156;5,71564314718969;3,81071428571429;1;3;1;45;8;2;2;3;1;2;640,2;3,81071428571429;10403,0665684868;10,9978162865156;1;0;500000;0;0;1;58;10;0;4632;7;
4633;33,5079616363583;3,84928588501735;5,28809523809524;1;3;7;14;8;2;2;6;1;2;888,4;5,28809523809524;22747,1855783687;33,5079616363583;1;0;250000;0;0;1;33;10;0;4633;5;
4634;38,9208376603764;4,82296346281882;5,53690476190476;1;3;3;2;35;2;2;5;1;2;930,2;5,53690476190476;25003,5036447652;38,9208376603764;1;0;500000;0;0;1;44;10;0;4634;5;
4635;48,1380221182419;4,06295834409234;5,20714285714286;1;3;21;14;8;2;2;6;2;2;874,8;5,20714285714286;33077,8904827705;48,1380221182419;1;0;250000;0;0;1;47;10;0;4635;12;
4636;39,4011427708256;4,80704901009873;5,49583333333333;1;3;1;4;18;4;12;5;2;1;923,3;5,49583333333333;25718,4405696681;39,4011427708256;1;0;500000;0;0;1;39;10;0;4636;9;
4637;22,2846376830458;6,34974588128793;4,58511904761905;2;2;3;5;5;2;1;5;1;2;770,3;4,58511904761905;17509,1253868359;22,2846376830458;0;1;500000;0;1;0;16;10;0;4637;16;
4638;6,3092579886715;7,94516111207616;2,44761904761905;2;3;1;45;3;2;1;3;2;2;411,2;2,44761904761905;9282,51765003976;6,3092579886715;0;1;250000;0;0;1;52;10;0;4638;11;
4639;6,3092579886715;7,94516111207616;2,44761904761905;2;3;1;45;3;2;1;3;2;2;411,2;2,44761904761905;9282,51765003976;6,3092579886715;0;1;250000;0;0;1;52;10;0;4639;11;
4640;10,1699793671904;5,51842399570627;3,76071428571429;1;3;1;30;5;3;1;3;1;2;631,8;3,76071428571429;9757,3033866445;10,1699793671904;1;0;500000;0;0;1;40;10;0;4640;4;
4641;8,36538352713852;6,76110578341507;2,92619047619048;2;3;1;45;8;2;2;3;2;2;491,6;2,92619047619048;10244,8144004252;8,36538352713852;0;1;250000;0;0;1;58;10;0;4641;9;
4642;18,3254507226779;4,21010075185612;5,13452380952381;2;3;1;4;7;1;2;6;1;2;862,6;5,13452380952381;12842,8673165957;18,3254507226779;0;1;250000;0;0;1;15;10;0;4642;3;
4643;20,674341421545;4,87362985008745;5,30297619047619;1;3;3;5;5;15;1;5;2;2;890,9;5,30297619047619;14039,9400970003;20,674341421545;1;0;500000;0;0;1;29;10;0;4643;6;
4644;47,023424315937;5,2092947898949;5,57678571428571;2;3;1;5;20;2;17;5;2;2;936,9;5,57678571428571;30301,7664261759;47,023424315937;0;1;500000;0;0;1;45;10;0;4644;4;
4645;8,1035373003582;7,25223227218087;2,37261904761905;2;3;3;2;5;2;1;3;2;2;398,6;2,37261904761905;12322,1053508468;8,1035373003582;0;1;250000;0;0;1;13;10;0;4645;16;
4646;5,82380001528423;11,0889355920952;1,27857142857143;1;3;1;11;10;2;1;1;2;2;214,8;1,27857142857143;16417,8607076767;5,82380001528423;1;0;500000;0;0;1;25;10;0;4646;10;
4647;5,82380001528423;10,7753091309046;1,27857142857143;1;3;1;11;3;2;1;1;2;2;214,8;1,27857142857143;16417,8607076767;5,82380001528423;1;0;500000;0;0;1;18;10;0;4647;3;
4648;9,06504454595737;5,24222617588675;2,88035714285714;1;3;1;4;8;1;2;3;2;2;483,9;2,88035714285714;11323,4705199945;9,06504454595737;1;0;250000;0;0;1;16;10;0;4648;1;
4649;31,3111131699448;3,91467484157134;5,3297619047619;1;3;1;2;35;2;2;6;2;2;895,4;5,3297619047619;20811,5441990708;31,3111131699448;1;0;250000;0;0;1;42;10;0;4649;3;
4650;36,2747366751216;5,70121089263398;5,48690476190476;2;3;1;4;43;35;1;5;1;2;921,8;5,48690476190476;23271,3911684592;36,2747366751216;0;1;500000;0;0;1;84;10;0;4650;10;
4651;46,1142057695495;4,91798728823906;5,47678571428572;1;3;3;6;35;2;2;5;1;2;920,1;5,47678571428572;29613,8437922361;46,1142057695495;1;0;500000;0;0;1;48;10;0;4651;12;
4652;26,0473192055817;5,40338865851143;5,51428571428572;2;3;1;4;17;35;1;5;1;2;926,4;5,51428571428572;16926,0568867612;26,0473192055817;0;1;500000;0;0;1;58;10;0;4652;3;
4653;57,1184155005255;5,37447038440238;4,65119047619048;2;3;46;2;23;2;1;6;1;2;781,4;4,65119047619048;44121,9407151385;57,1184155005255;0;1;250000;0;0;1;74;10;0;4653;22;
4654;13,8978725886053;5,35123466981638;5,03571428571428;2;3;1;2;3;1;1;5;2;2;846;5,03571428571428;9915,48866790648;13,8978725886053;0;1;500000;0;0;1;8;10;0;4654;3;
4655;9,61034917929545;5,77107958815519;3,71488095238095;2;3;1;4;3;2;2;3;1;2;624,1;3,71488095238095;9312,2794498652;9,61034917929545;0;1;500000;0;0;1;12;10;0;4655;1;
4656;6,50633221437574;7,54720401257946;2,43869047619048;2;3;1;2;3;2;1;2;2;2;409,7;2,43869047619048;9619,52792183949;6,50633221437574;0;1;500000;0;0;1;9;10;0;4656;7;
4657;4,75240667281091;12,2516021550074;1,26904761904762;2;3;1;2;3;2;1;1;2;1;213,2;1,26904761904762;13471,2340588016;4,75240667281091;0;1;500000;0;0;1;9;10;0;4657;1;
4658;37,9192039549327;5,6151794746537;3,76785714285714;1;3;28;6;9;2;2;3;1;2;633;3,76785714285714;36237,9060489189;37,9192039549327;1;0;500000;0;0;1;47;10;0;4658;21;
4659;7,59803057629499;7,59033546779966;2,54642857142857;2;3;1;14;7;1;2;2;2;2;427,8;2,54642857142857;10763,8503851606;7,59803057629499;0;1;500000;0;0;1;25;10;0;4659;2;
4660;5,7809066862548;11,5070296849259;1,27678571428571;1;3;1;2;28;2;1;1;1;2;214,5;1,27678571428571;16334,3449563116;5,7809066862548;1;0;500000;0;0;1;34;10;0;4660;13;
4661;11,6489728381658;4,2219246309939;4,49583333333333;1;3;1;2;3;2;1;6;2;2;755,3;4,49583333333333;9320,22700052424;11,6489728381658;1;0;250000;0;0;1;9;10;0;4661;2;
4662;4,7530431760245;12,5228537205212;1,27797619047619;2;3;1;5;8;2;1;1;2;2;214,7;1,27797619047619;13408,6120310623;4,7530431760245;0;1;500000;0;0;1;17;10;0;4662;5;
4663;5,1653787610166;11,3192419394788;1,26726190476191;2;1;1;2;3;1;1;1;1;2;212,9;1,26726190476191;14642,2536526659;5,1653787610166;0;1;500000;1;0;0;8;10;0;4663;1;
4664;14,9527818422916;4,27121912843994;4,93988095238095;1;3;1;14;28;2;1;6;2;2;829,9;4,93988095238095;10896,5285715016;14,9527818422916;1;0;250000;0;0;1;46;10;0;4664;3;
4665;4,75240667281091;12,2516021550074;1,26904761904762;2;3;1;2;3;2;1;1;1;2;213,2;1,26904761904762;13471,2340588016;4,75240667281091;0;1;500000;0;0;1;9;10;0;4665;1;
4666;48,5169927512207;4,51865913765025;5,16428571428571;2;3;31;4;7;1;2;6;1;2;867,6;5,16428571428571;33871,670822692;48,5169927512207;0;1;250000;0;0;1;45;10;0;4666;14;
4667;9,41265466875131;6,24608233370586;3,61666666666666;1;3;1;2;23;45;1;3;1;2;607,6;3,61666666666666;9379,13210144755;9,41265466875131;1;0;500000;0;0;1;72;10;0;4667;8;
4668;35,5715057523788;3,86794000692177;5,35;1;3;1;6;29;1;2;6;1;2;898,8;5,35;23749,5749846971;35,5715057523788;1;0;250000;0;0;1;39;10;0;4668;3;
4669;40,5527101799689;4,42743204169765;5,37261904761905;1;3;1;14;27;49;2;6;2;2;902,6;5,37261904761905;26681,9816635255;40,5527101799689;1;0;250000;0;0;1;93;10;0;4669;4;
4670;12,8987650668034;4,68526920577009;4,80892857142857;2;3;1;4;23;2;1;6;1;2;807,9;4,80892857142857;9644,35582948302;12,8987650668034;0;1;250000;0;0;1;31;10;0;4670;1;
4671;7,50048702119177;8,09734092377683;2,51369047619048;2;3;1;2;36;2;2;2;1;2;422,3;2,51369047619048;10748,458316229;7,50048702119177;0;1;500000;0;0;1;43;10;0;4671;5;
4672;25,702383906475;4,68960602644744;5,475;1;3;1;5;17;2;1;5;2;2;919,8;5,475;16775,1696607626;25,702383906475;1;0;500000;0;0;1;26;10;0;4672;1;
4673;35,912245123871;3,85775106628409;5,30654761904762;1;3;3;20;8;2;2;6;2;2;891,5;5,30654761904762;24284,2059600271;35,912245123871;1;0;250000;0;0;1;35;10;0;4673;4;
4674;9,41265466875131;5,59693309243351;3,61666666666666;1;3;1;2;23;4;1;3;1;2;607,6;3,61666666666666;9379,13210144755;9,41265466875131;1;0;500000;0;0;1;31;10;0;4674;4;
4675;43,7520065950238;12,2652383936294;1,25952380952381;1;3;1;2;3;2;39;1;2;2;211,6;1,25952380952381;122501,524785135;43,7520065950238;1;0;500000;0;0;1;47;10;0;4675;55;
4676;27,7933495669762;4,72561009210114;5,39761904761905;1;3;1;5;8;2;7;5;2;2;906,8;5,39761904761905;18595,4426253623;27,7933495669762;1;0;500000;0;0;1;23;10;0;4676;6;
4677;14,9505737229283;5,30436771680028;4,36666666666667;2;2;1;5;3;2;1;6;1;2;733,6;4,36666666666667;12280,8980109639;14,9505737229283;0;1;250000;0;1;0;12;10;0;4677;13;
4678;5,76642949987115;13,2720913474284;1,2797619047619;2;3;1;4;25;2;2;1;1;2;215;1,2797619047619;16252,374731163;5,76642949987115;0;1;500000;0;0;1;34;10;0;4678;12;
4679;17,0721450636497;4,85189911337518;5,10535714285714;1;3;3;2;3;1;1;5;1;2;857,7;5,10535714285714;12055,8361961205;17,0721450636497;1;0;500000;0;0;1;10;10;0;4679;5;
4680;55,1140936123928;4,09380724082959;5,33630952380952;1;3;1;37;17;2;2;6;2;2;896,5;5,33630952380952;36485,514816359;55,1140936123928;1;0;250000;0;0;1;59;10;0;4680;10;
4681;49,5728994503655;5,2917210771065;5,56547619047619;2;3;3;23;23;2;1;5;1;2;935;5,56547619047619;31406,0534264827;49,5728994503655;0;1;500000;0;0;1;52;10;0;4681;8;
4682;7,95700161176481;5,94303301659684;2,87678571428571;2;3;1;4;3;1;2;3;2;2;483,3;2,87678571428571;9987,71540474088;7,95700161176481;0;1;250000;0;0;1;11;10;0;4682;1;
4683;8,25411654371167;6,41614397213091;3,53809523809524;2;3;1;2;3;27;1;3;1;2;594,4;3,53809523809524;8395,70388882134;8,25411654371167;0;1;500000;0;0;1;34;10;0;4683;2;
4684;51,1524890845618;7,2373848352099;3,12142857142857;2;1;1;45;3;2;1;3;1;2;524,4;3,12142857142857;56302,2673110985;51,1524890845618;0;1;500000;1;0;0;52;10;0;4684;31;
4685;5,73889188078247;12,5637470797481;1,26011904761905;2;3;1;2;7;2;2;1;1;2;211,7;1,26011904761905;16392,0969965289;5,73889188078247;0;1;500000;0;0;1;14;10;0;4685;9;
4686;40,534400404612;4,76942113409188;5,56428571428571;1;3;1;5;31;2;2;5;1;2;934,8;5,56428571428571;25820,4253257423;40,534400404612;1;0;500000;0;0;1;41;10;0;4686;2;
4687;4,75240667281091;14,6432592976055;1,26904761904762;2;3;1;2;43;15;1;1;2;2;213,2;1,26904761904762;13471,2340588016;4,75240667281091;0;1;500000;0;0;1;62;10;0;4687;24;
4688;5,77605264166416;12,3637164680477;1,27619047619048;2;3;1;5;3;2;2;1;2;2;214,4;1,27619047619048;16257,1911907269;5,77605264166416;0;1;500000;0;0;1;13;10;0;4688;6;
4689;40,0101465259768;4,86178077607919;5,44761904761905;1;3;1;4;31;2;2;5;2;2;915,2;5,44761904761905;25976,9391947922;40,0101465259768;1;0;500000;0;0;1;40;10;0;4689;10;
4690;53,4932438656922;5,32176644371068;5,57797619047619;2;3;3;14;35;2;2;5;1;2;937,1;5,57797619047619;33889,2763427406;53,4932438656922;0;1;500000;0;0;1;56;10;0;4690;9;
4691;14,9527818422916;4,27121912843994;4,93988095238095;1;3;1;14;28;2;1;6;1;2;829,9;4,93988095238095;10896,5285715016;14,9527818422916;1;0;250000;0;0;1;46;10;0;4691;3;
4692;10,9777961472505;5,49385421926426;4,60178571428571;2;3;1;2;23;2;1;4;1;2;773,1;4,60178571428571;8606,53826492033;10,9777961472505;0;1;500000;0;0;1;29;10;0;4692;3;
4693;9,91957729598171;6,38122000625498;3,76488095238095;2;3;1;45;7;2;2;3;1;2;632,5;3,76488095238095;9478,40740495169;9,91957729598171;0;1;500000;0;0;1;57;10;0;4693;3;
4694;8,39920968432835;8,39789317896502;2,5125;2;2;1;14;7;2;2;2;2;2;422,1;2,5125;12045,5212324294;8,39920968432835;0;1;500000;0;1;0;26;10;0;4694;18;
4695;21,9433601425995;6,18302878686983;2,93988095238095;1;1;1;2;8;2;2;6;2;2;493,9;2,93988095238095;26932,4989800985;21,9433601425995;1;0;250000;1;0;0;15;10;0;4695;26;
4696;12,5937663684399;4,5632325678681;4,7625;2;3;1;5;8;2;1;6;2;2;800,1;4,7625;9524,2541305432;12,5937663684399;0;1;250000;0;0;1;17;10;0;4696;3;
4697;4,75240667281091;12,2516021550074;1,26904761904762;2;3;1;2;3;2;1;1;2;2;213,2;1,26904761904762;13471,2340588016;4,75240667281091;0;1;500000;0;0;1;9;10;0;4697;1;
4698;5,16525515983604;11,3644285340476;1,26726190476191;2;1;1;2;3;2;1;1;1;2;212,9;1,26726190476191;14641,9026410379;5,16525515983604;0;1;500000;1;0;0;9;10;0;4698;2;
4699;8,19001823396477;6,10544042508293;2,92321428571428;2;3;1;14;5;2;2;3;2;2;491,1;2,92321428571428;10092,5216654378;8,19001823396477;0;1;250000;0;0;1;24;10;0;4699;2;
4700;52,3738583223858;4,94517206671724;5,51607142857143;1;3;1;14;35;2;2;5;2;2;926,7;5,51607142857143;33310,8887125603;52,3738583223858;1;0;500000;0;0;1;54;10;0;4700;11;
4701;6,73931984681452;12,4127405883664;1,2625;2;3;3;2;3;2;1;1;1;2;212,1;1,2625;19243,7874909945;6,73931984681452;0;1;500000;0;0;1;11;10;0;4701;29;
4702;9,24231913472989;5,22049202600068;2,95654761904762;1;3;1;14;3;2;2;3;2;2;496,7;2,95654761904762;11274,1188473167;9,24231913472989;1;0;250000;0;0;1;22;10;0;4702;1;
4703;11,1893864703325;4,65045919556364;4,6;2;3;1;2;5;2;1;6;2;2;772,8;4,6;8757,11349660668;11,1893864703325;0;1;250000;0;0;1;11;10;0;4703;1;
4704;19,017580977674;5,945908794905;3,80892857142857;2;3;1;14;5;2;11;3;1;2;639,9;3,80892857142857;18009,2654535766;19,017580977674;0;1;500000;0;0;1;33;10;0;4704;17;
4705;8,33597813816735;6,67920656785685;2,9547619047619;2;3;1;45;7;2;2;3;2;2;496,4;2,9547619047619;10156,4671989945;8,33597813816735;0;1;250000;0;0;1;57;10;0;4705;8;
4706;6,20334969085618;8,73923555053047;2,36369047619048;2;3;1;5;35;31;1;3;2;2;397,1;2,36369047619048;9462,93794586964;6,20334969085618;0;1;250000;0;0;1;73;10;0;4706;7;
4707;35,3365728733825;6,51212780145686;4,57738095238095;2;2;3;17;5;1;2;5;2;2;769;4,57738095238095;27846,1816024985;35,3365728733825;0;1;500000;0;1;0;28;10;0;4707;21;
